,id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal
6813,lv/football/england-premier-league/liverpool-fc-v-brentford/3w/liverpool-fc,1.3,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Liverpool (LVbet),liverpool,win-market,lv,1.333
6814,vb/football/england-premier-league/liverpool-v-brentford/match-result/draw,5.8,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Draw (Vbet),draw,win-market,vb,5.8
6815,vb/football/england-premier-league/liverpool-v-brentford/match-result/liverpool,1.29,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Liverpool (Vbet),liverpool,win-market,vb,1.333
6816,tn/football/england-premier-league/liverpool-v-brentford-fc/main-result-main-line/x,5.5,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Draw (TonyBet),draw,win-market,tn,5.8
6817,tn/football/england-premier-league/liverpool-v-brentford-fc/main-result-main-line/brentford-fc,10.0,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Brentford (TonyBet),brentford,win-market,tn,11.0
6818,tn/football/england-premier-league/liverpool-v-brentford-fc/main-result-main-line/liverpool,1.29,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Liverpool (TonyBet),liverpool,win-market,tn,1.333
6819,by/ukfootball/england-england-premier-league/liverpool-v-brentford/match-betting/liverpool,1.3,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Liverpool (BoyleSports),liverpool,win-market,by,1.333
6820,wh/uk-football/english-premier-league/liverpool-v-brentford/90-minutes/draw,5.0,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Draw (William Hill),draw,win-market,wh,5.8
6821,qb/football/english-premier-league/liverpool-v-brentford/match-result/brentford,9.5,2022-01-16T14:00:00Z,2022-01-02T16:28:01Z,Brentford (Quinnbet),brentford,win-market,qb,11.0
6822,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/draw,5.0,2022-01-15T15:00:00Z,2022-01-02T16:28:01Z,Draw (Betvictor),draw,win-market,vc,5.8
6823,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/brentford,8.5,2022-01-15T15:00:00Z,2022-01-02T16:28:01Z,Brentford (Betvictor),brentford,win-market,vc,11.0
6824,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/liverpool,1.33,2022-01-15T15:00:00Z,2022-01-02T16:28:01Z,Liverpool (Betvictor),liverpool,win-market,vc,1.333
6825,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/draw,4.95,2022-01-16T14:00:00Z,2022-01-02T18:58:16Z,Draw (Netbet),draw,win-market,nt,5.8
6826,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/liverpool,1.27,2022-01-16T14:00:00Z,2022-01-02T18:58:16Z,Liverpool (Netbet),liverpool,win-market,nt,1.333
6827,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/liverpool,1.29,2022-01-16T14:00:00Z,2022-01-02T18:58:16Z,Liverpool (Fansbet),liverpool,win-market,fb,1.333
6828,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.29,2022-01-16T14:00:00Z,2022-01-02T18:58:16Z,Liverpool (10bet),liverpool,win-market,eb,1.333
6829,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.5,2022-01-16T14:00:00Z,2022-01-02T18:58:16Z,Draw (Mansion Bet),draw,win-market,mb,5.8
6830,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/brentford,8.5,2022-01-16T14:00:00Z,2022-01-02T18:58:16Z,Brentford (Mansion Bet),brentford,win-market,mb,11.0
6831,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.28,2022-01-16T14:00:00Z,2022-01-02T18:58:16Z,Liverpool (Mansion Bet),liverpool,win-market,mb,1.333
6832,qb/football/english-premier-league/liverpool-v-brentford/match-result/brentford,10.0,2022-01-16T14:00:00Z,2022-01-02T18:58:16Z,Brentford (Quinnbet),brentford,win-market,qb,11.0
6833,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/brentford,9.0,2022-01-15T15:00:00Z,2022-01-02T18:58:16Z,Brentford (Betvictor),brentford,win-market,vc,11.0
6834,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/draw,4.85,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Draw (Netbet),draw,win-market,nt,5.8
6835,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/brentford,9.0,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Brentford (Netbet),brentford,win-market,nt,11.0
6836,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/draw,5.0,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Draw (Fansbet),draw,win-market,fb,5.8
6837,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/brentford,9.5,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Brentford (Fansbet),brentford,win-market,fb,11.0
6838,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/liverpool,1.28,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Liverpool (Fansbet),liverpool,win-market,fb,1.31
6839,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.0,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Draw (10bet),draw,win-market,eb,5.8
6840,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/brentford,9.5,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Brentford (10bet),brentford,win-market,eb,11.0
6841,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.25,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Draw (Mansion Bet),draw,win-market,mb,5.8
6842,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/brentford,9.5,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Brentford (Mansion Bet),brentford,win-market,mb,11.0
6843,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.27,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Liverpool (Mansion Bet),liverpool,win-market,mb,1.31
6844,wh/uk-football/english-premier-league/liverpool-v-brentford/90-minutes/draw,5.5,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Draw (William Hill),draw,win-market,wh,5.8
6845,wh/uk-football/english-premier-league/liverpool-v-brentford/90-minutes/brentford,9.5,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Brentford (William Hill),brentford,win-market,wh,11.0
6846,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/draw,5.25,2022-01-15T15:00:00Z,2022-01-02T21:37:54Z,Draw (Betvictor),draw,win-market,vc,5.8
6847,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/liverpool,1.3,2022-01-15T15:00:00Z,2022-01-02T21:37:54Z,Liverpool (Betvictor),liverpool,win-market,vc,1.31
6848,fr/football-premiership/football-premiership/liverpool-v-brentford/match-result/draw,5.5,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Draw (Betfred),draw,win-market,fr,5.8
6849,fr/football-premiership/football-premiership/liverpool-v-brentford/match-result/brentford,11.0,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Brentford (Betfred),brentford,win-market,fr,11.0
6850,fr/football-premiership/football-premiership/liverpool-v-brentford/match-result/liverpool,1.3,2022-01-16T14:00:00Z,2022-01-02T21:37:54Z,Liverpool (Betfred),liverpool,win-market,fr,1.31
6851,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/draw,5.5,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Draw (Fansbet),draw,win-market,fb,5.8
6852,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/liverpool,1.26,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Liverpool (Fansbet),liverpool,win-market,fb,1.31
6853,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.5,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Draw (10bet),draw,win-market,eb,5.8
6854,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.27,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Liverpool (10bet),liverpool,win-market,eb,1.31
6855,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.75,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Draw (Mansion Bet),draw,win-market,mb,5.8
6856,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.25,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Liverpool (Mansion Bet),liverpool,win-market,mb,1.31
6857,tn/football/england-premier-league/liverpool-v-brentford-fc/main-result-main-line/x,5.55,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Draw (TonyBet),draw,win-market,tn,5.8
6858,tn/football/england-premier-league/liverpool-v-brentford-fc/main-result-main-line/brentford-fc,10.25,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Brentford (TonyBet),brentford,win-market,tn,11.0
6859,tn/football/england-premier-league/liverpool-v-brentford-fc/main-result-main-line/liverpool,1.27,2022-01-16T14:00:00Z,2022-01-03T02:41:44Z,Liverpool (TonyBet),liverpool,win-market,tn,1.31
6860,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/draw,5.0,2022-01-15T15:00:00Z,2022-01-03T02:41:44Z,Draw (Betvictor),draw,win-market,vc,5.8
6861,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/brentford,9.5,2022-01-15T15:00:00Z,2022-01-03T02:41:44Z,Brentford (Betvictor),brentford,win-market,vc,11.0
6862,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/draw,5.25,2022-01-16T14:00:00Z,2022-01-03T05:15:53Z,Draw (Netbet),draw,win-market,nt,5.8
6863,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/liverpool,1.25,2022-01-16T14:00:00Z,2022-01-03T05:15:53Z,Liverpool (Netbet),liverpool,win-market,nt,1.31
6864,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/brentford,9.25,2022-01-16T14:00:00Z,2022-01-03T07:49:44Z,Brentford (Netbet),brentford,win-market,nt,11.5
6865,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/brentford,9.75,2022-01-16T14:00:00Z,2022-01-03T07:49:44Z,Brentford (Fansbet),brentford,win-market,fb,11.5
6866,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/brentford,9.75,2022-01-16T14:00:00Z,2022-01-03T07:49:44Z,Brentford (10bet),brentford,win-market,eb,11.5
6867,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/draw,5.75,2022-01-15T15:00:00Z,2022-01-03T07:49:44Z,Draw (Betvictor),draw,win-market,vc,5.8
6868,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/brentford,11.5,2022-01-15T15:00:00Z,2022-01-03T07:49:44Z,Brentford (Betvictor),brentford,win-market,vc,11.5
6869,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/liverpool,1.22,2022-01-15T15:00:00Z,2022-01-03T07:49:44Z,Liverpool (Betvictor),liverpool,win-market,vc,1.31
6870,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/draw,4.85,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Draw (Netbet),draw,win-market,nt,5.8
6871,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/liverpool,1.26,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Liverpool (Netbet),liverpool,win-market,nt,1.31
6872,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/draw,5.0,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Draw (Fansbet),draw,win-market,fb,5.8
6873,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/liverpool,1.28,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Liverpool (Fansbet),liverpool,win-market,fb,1.31
6874,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.0,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Draw (10bet),draw,win-market,eb,5.8
6875,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.28,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Liverpool (10bet),liverpool,win-market,eb,1.31
6876,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.25,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Draw (Mansion Bet),draw,win-market,mb,5.8
6877,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.27,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Liverpool (Mansion Bet),liverpool,win-market,mb,1.31
6878,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/draw,5.25,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Draw (Betvictor),draw,win-market,vc,5.8
6879,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/brentford,10.0,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Brentford (Betvictor),brentford,win-market,vc,11.0
6880,vc/football/eng-premier-league/liverpool-v-brentford/match-betting-90-mins/liverpool,1.29,2022-01-16T14:00:00Z,2022-01-03T10:24:16Z,Liverpool (Betvictor),liverpool,win-market,vc,1.31
6881,sa/football/england-premier-league-epl/liverpool-v-brentford/match-result/draw,5.6,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Draw (Betsafe),draw,win-market,sa,5.8
6882,sa/football/england-premier-league-epl/liverpool-v-brentford/match-result/brentford,9.9,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Brentford (Betsafe),brentford,win-market,sa,11.0
6883,sa/football/england-premier-league-epl/liverpool-v-brentford/match-result/liverpool,1.33,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Liverpool (Betsafe),liverpool,win-market,sa,1.33
6884,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/draw,5.25,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Draw (Netbet),draw,win-market,nt,5.8
6885,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/brentford,9.0,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Brentford (Netbet),brentford,win-market,nt,11.0
6886,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/liverpool,1.25,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Liverpool (Netbet),liverpool,win-market,nt,1.33
6887,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/draw,5.5,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Draw (Fansbet),draw,win-market,fb,5.8
6888,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/brentford,9.5,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Brentford (Fansbet),brentford,win-market,fb,11.0
6889,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/liverpool,1.26,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Liverpool (Fansbet),liverpool,win-market,fb,1.33
6890,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.5,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Draw (10bet),draw,win-market,eb,5.8
6891,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/brentford,9.5,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Brentford (10bet),brentford,win-market,eb,11.0
6892,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.26,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Liverpool (10bet),liverpool,win-market,eb,1.33
6893,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.75,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Draw (Mansion Bet),draw,win-market,mb,5.8
6894,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.25,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Liverpool (Mansion Bet),liverpool,win-market,mb,1.33
6895,bs/football/england-premier-league-epl/liverpool-v-brentford/match-result/draw,5.6,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Draw (Betsson),draw,win-market,bs,5.8
6896,bs/football/england-premier-league-epl/liverpool-v-brentford/match-result/brentford,9.9,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Brentford (Betsson),brentford,win-market,bs,11.0
6897,bs/football/england-premier-league-epl/liverpool-v-brentford/match-result/liverpool,1.33,2022-01-16T14:00:00Z,2022-01-03T13:03:21Z,Liverpool (Betsson),liverpool,win-market,bs,1.33
6898,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/draw,4.85,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Draw (Netbet),draw,win-market,nt,5.8
6899,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/brentford,9.25,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Brentford (Netbet),brentford,win-market,nt,11.0
6900,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/liverpool,1.26,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Liverpool (Netbet),liverpool,win-market,nt,1.33
6901,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/draw,5.0,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Draw (Fansbet),draw,win-market,fb,5.8
6902,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/brentford,9.75,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Brentford (Fansbet),brentford,win-market,fb,11.0
6903,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/liverpool,1.28,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Liverpool (Fansbet),liverpool,win-market,fb,1.33
6904,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.0,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Draw (10bet),draw,win-market,eb,5.8
6905,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/brentford,9.75,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Brentford (10bet),brentford,win-market,eb,11.0
6906,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.28,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Liverpool (10bet),liverpool,win-market,eb,1.33
6907,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.25,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Draw (Mansion Bet),draw,win-market,mb,5.8
6908,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.27,2022-01-16T14:00:00Z,2022-01-03T15:42:02Z,Liverpool (Mansion Bet),liverpool,win-market,mb,1.33
6909,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/draw,5.25,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Draw (Netbet),draw,win-market,nt,5.8
6910,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/brentford,9.5,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Brentford (Netbet),brentford,win-market,nt,11.0
6911,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/liverpool,1.25,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Liverpool (Netbet),liverpool,win-market,nt,1.33
6912,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/draw,5.25,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Draw (Fansbet),draw,win-market,fb,5.8
6913,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/brentford,9.5,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Brentford (Fansbet),brentford,win-market,fb,11.0
6914,fb/soccer/england-premier-league/liverpool-v-brentford/1x2/liverpool,1.27,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Liverpool (Fansbet),liverpool,win-market,fb,1.33
6915,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.25,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Draw (10bet),draw,win-market,eb,5.8
6916,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/brentford,9.5,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Brentford (10bet),brentford,win-market,eb,11.0
6917,eb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.27,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Liverpool (10bet),liverpool,win-market,eb,1.33
6918,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/draw,5.5,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Draw (Mansion Bet),draw,win-market,mb,5.8
6919,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/brentford,9.25,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Brentford (Mansion Bet),brentford,win-market,mb,11.0
6920,mb/soccer/england-premier-league/liverpool-v-brentford/ft-moneyline/liverpool,1.26,2022-01-16T14:00:00Z,2022-01-03T18:28:05Z,Liverpool (Mansion Bet),liverpool,win-market,mb,1.33
6921,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/draw,5.0,2022-01-16T14:00:00Z,2022-01-03T21:13:03Z,Draw (Netbet),draw,win-market,nt,5.8
6922,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/brentford,8.75,2022-01-16T14:00:00Z,2022-01-03T21:13:03Z,Brentford (Netbet),brentford,win-market,nt,11.0
6923,nt/soccer/england-premier-league/liverpool-v-brentford/moneyline/liverpool,1.26,2022-01-16T14:00:00Z,2022-01-03T21:13:03Z,Liverpool (Netbet),liverpool,win-market,nt,1.33
6924,sa/football/england-premier-league-epl/liverpool-v-brentford/match-result/draw,5.5,2022-01-16T14:00:00Z,2022-01-03T23:58:56Z,Draw (Betsafe),draw,win-market,sa,5.8
6925,sa/football/england-premier-league-epl/liverpool-v-brentford/match-result/brentford,10.5,2022-01-16T14:00:00Z,2022-01-03T23:58:56Z,Brentford (Betsafe),brentford,win-market,sa,11.0
6926,sa/football/england-premier-league-epl/liverpool-v-brentford/match-result/liverpool,1.32,2022-01-16T14:00:00Z,2022-01-03T23:58:56Z,Liverpool (Betsafe),liverpool,win-market,sa,1.32
6927,bs/football/england-premier-league-epl/liverpool-v-brentford/match-result/draw,5.5,2022-01-16T14:00:00Z,2022-01-03T23:58:56Z,Draw (Betsson),draw,win-market,bs,5.8
