id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal
sa/football/england-premier-league-epl/leicester-v-brighton/match-result/brighton,3.05,2022-01-23T14:00:00Z,2022-01-06T11:50:37Z,Brighton (Betsafe),brighton,win-market,sa,3.2
sa/football/england-premier-league-epl/leicester-v-brighton/match-result/leicester,2.36,2022-01-23T14:00:00Z,2022-01-06T11:50:37Z,Leicester City (Betsafe),leicester-city,win-market,sa,2.38
bs/football/england-premier-league-epl/leicester-v-brighton/match-result/brighton,3.05,2022-01-23T14:00:00Z,2022-01-06T11:50:37Z,Brighton (Betsson),brighton,win-market,bs,3.2
bs/football/england-premier-league-epl/leicester-v-brighton/match-result/leicester,2.36,2022-01-23T14:00:00Z,2022-01-06T11:50:37Z,Leicester City (Betsson),leicester-city,win-market,bs,2.38
wh/uk-football/english-premier-league/leicester-v-brighton/90-minutes/draw,3.3,2022-01-23T14:00:00Z,2022-01-06T18:47:43Z,Draw (William Hill),draw,win-market,wh,3.55
wh/uk-football/english-premier-league/leicester-v-brighton/90-minutes/brighton,3.1,2022-01-23T14:00:00Z,2022-01-06T18:47:43Z,Brighton (William Hill),brighton,win-market,wh,3.2
fb/soccer/england-premier-league/leicester-v-brighton/1x2/brighton,2.9,2022-01-23T14:00:00Z,2022-01-07T05:45:15Z,Brighton (Fansbet),brighton,win-market,fb,3.2
fb/soccer/england-premier-league/leicester-v-brighton/1x2/leicester,2.25,2022-01-23T14:00:00Z,2022-01-07T05:45:15Z,Leicester City (Fansbet),leicester-city,win-market,fb,2.38
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,3.0,2022-01-23T14:00:00Z,2022-01-07T05:45:15Z,Brighton (Mansion Bet),brighton,win-market,mb,3.2
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,2.9,2022-01-23T14:00:00Z,2022-01-07T05:45:15Z,Brighton (10bet),brighton,win-market,eb,3.2
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.25,2022-01-23T14:00:00Z,2022-01-07T05:45:15Z,Leicester City (10bet),leicester-city,win-market,eb,2.38
nt/soccer/england-premier-league/leicester-v-brighton/moneyline/brighton,2.85,2022-01-23T14:00:00Z,2022-01-07T05:45:15Z,Brighton (Netbet),brighton,win-market,nt,3.2
nt/soccer/england-premier-league/leicester-v-brighton/moneyline/leicester,2.2,2022-01-23T14:00:00Z,2022-01-07T05:45:15Z,Leicester City (Netbet),leicester-city,win-market,nt,2.38
fb/soccer/england-premier-league/leicester-v-brighton/1x2/brighton,3.0,2022-01-23T14:00:00Z,2022-01-07T09:26:00Z,Brighton (Fansbet),brighton,win-market,fb,3.2
fb/soccer/england-premier-league/leicester-v-brighton/1x2/leicester,2.2,2022-01-23T14:00:00Z,2022-01-07T09:26:00Z,Leicester City (Fansbet),leicester-city,win-market,fb,2.38
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,3.05,2022-01-23T14:00:00Z,2022-01-07T09:26:00Z,Brighton (Mansion Bet),brighton,win-market,mb,3.2
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,3.0,2022-01-23T14:00:00Z,2022-01-07T09:26:00Z,Brighton (10bet),brighton,win-market,eb,3.2
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.2,2022-01-23T14:00:00Z,2022-01-07T09:26:00Z,Leicester City (10bet),leicester-city,win-market,eb,2.38
nt/soccer/england-premier-league/leicester-v-brighton/moneyline/brighton,2.9,2022-01-23T14:00:00Z,2022-01-07T09:26:00Z,Brighton (Netbet),brighton,win-market,nt,3.2
nt/soccer/england-premier-league/leicester-v-brighton/moneyline/leicester,2.15,2022-01-23T14:00:00Z,2022-01-07T09:26:00Z,Leicester City (Netbet),leicester-city,win-market,nt,2.38
fb/soccer/england-premier-league/leicester-v-brighton/1x2/draw,3.15,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Draw (Fansbet),draw,win-market,fb,3.55
fb/soccer/england-premier-league/leicester-v-brighton/1x2/brighton,2.9,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (Fansbet),brighton,win-market,fb,3.2
fb/soccer/england-premier-league/leicester-v-brighton/1x2/leicester,2.3,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (Fansbet),leicester-city,win-market,fb,2.52
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/draw,3.25,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Draw (Mansion Bet),draw,win-market,mb,3.55
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,2.95,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (Mansion Bet),brighton,win-market,mb,3.2
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.3,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (Mansion Bet),leicester-city,win-market,mb,2.52
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/draw,3.15,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Draw (10bet),draw,win-market,eb,3.55
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,2.9,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (10bet),brighton,win-market,eb,3.2
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.3,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (10bet),leicester-city,win-market,eb,2.52
nt/soccer/england-premier-league/leicester-v-brighton/1x2/draw,3.05,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Draw (Netbet),draw,win-market,nt,3.55
nt/soccer/england-premier-league/leicester-v-brighton/1x2/brighton,2.85,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (Netbet),brighton,win-market,nt,3.2
nt/soccer/england-premier-league/leicester-v-brighton/1x2/leicester,2.25,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (Netbet),leicester-city,win-market,nt,2.52
by/ukfootball/england-england-premier-league/leicester-v-brighton/match-betting/draw,3.3,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Draw (BoyleSports),draw,win-market,by,3.55
by/ukfootball/england-england-premier-league/leicester-v-brighton/match-betting/brighton,2.75,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (BoyleSports),brighton,win-market,by,3.2
by/ukfootball/england-england-premier-league/leicester-v-brighton/match-betting/leicester,2.5,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (BoyleSports),leicester-city,win-market,by,2.52
tn/football/england-premier-league/leicester-v-brighton/main-result-main-line/x,3.3,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Draw (TonyBet),draw,win-market,tn,3.55
tn/football/england-premier-league/leicester-v-brighton/main-result-main-line/brighton,2.85,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (TonyBet),brighton,win-market,tn,3.2
tn/football/england-premier-league/leicester-v-brighton/main-result-main-line/leicester,2.4,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (TonyBet),leicester-city,win-market,tn,2.52
sa/football/england-premier-league-epl/leicester-v-brighton/match-result/brighton,2.9,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (Betsafe),brighton,win-market,sa,3.2
sa/football/england-premier-league-epl/leicester-v-brighton/match-result/leicester,2.45,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (Betsafe),leicester-city,win-market,sa,2.52
bh/football/england-premier-league/leicester-city-v-brighton-hove-albion/tip/brighton-hove-albion,3.05,2022-01-23T15:00:00Z,2022-01-07T21:05:13Z,Brighton (Bet At Home),brighton,win-market,bh,3.2
bh/football/england-premier-league/leicester-city-v-brighton-hove-albion/tip/leicester-city,2.29,2022-01-23T15:00:00Z,2022-01-07T21:05:13Z,Leicester City (Bet At Home),leicester-city,win-market,bh,2.52
lv/football/england-premier-league/leicester-city-fc-v-brighton-and-hove-albion/3w/draw,3.35,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Draw (LVbet),draw,win-market,lv,3.55
lv/football/england-premier-league/leicester-city-fc-v-brighton-and-hove-albion/3w/brighton-and-hove-albion,2.95,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (LVbet),brighton,win-market,lv,3.2
lv/football/england-premier-league/leicester-city-fc-v-brighton-and-hove-albion/3w/leicester-city-fc,2.45,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (LVbet),leicester-city,win-market,lv,2.52
vb/football/england-premier-league/leicester-city-v-brighton-and-hove-albion/match-result/draw,3.37,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Draw (Vbet),draw,win-market,vb,3.55
vb/football/england-premier-league/leicester-city-v-brighton-and-hove-albion/match-result/brighton-and-hove-albion,2.93,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (Vbet),brighton,win-market,vb,3.2
vb/football/england-premier-league/leicester-city-v-brighton-and-hove-albion/match-result/leicester-city,2.52,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (Vbet),leicester-city,win-market,vb,2.52
bs/football/england-premier-league-epl/leicester-v-brighton/match-result/brighton,2.9,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Brighton (Betsson),brighton,win-market,bs,3.2
bs/football/england-premier-league-epl/leicester-v-brighton/match-result/leicester,2.45,2022-01-23T14:00:00Z,2022-01-07T21:05:13Z,Leicester City (Betsson),leicester-city,win-market,bs,2.52
fb/soccer/england-premier-league/leicester-v-brighton/1x2/draw,3.2,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Draw (Fansbet),draw,win-market,fb,3.55
fb/soccer/england-premier-league/leicester-v-brighton/1x2/brighton,2.8,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Brighton (Fansbet),brighton,win-market,fb,3.2
fb/soccer/england-premier-league/leicester-v-brighton/1x2/leicester,2.35,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Leicester City (Fansbet),leicester-city,win-market,fb,2.5
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,2.85,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Brighton (Mansion Bet),brighton,win-market,mb,3.2
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.4,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Leicester City (Mansion Bet),leicester-city,win-market,mb,2.5
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/draw,3.2,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Draw (10bet),draw,win-market,eb,3.55
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,2.8,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Brighton (10bet),brighton,win-market,eb,3.2
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.35,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Leicester City (10bet),leicester-city,win-market,eb,2.5
nt/soccer/england-premier-league/leicester-v-brighton/1x2/draw,3.1,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Draw (Netbet),draw,win-market,nt,3.55
nt/soccer/england-premier-league/leicester-v-brighton/1x2/brighton,2.7,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Brighton (Netbet),brighton,win-market,nt,3.2
nt/soccer/england-premier-league/leicester-v-brighton/1x2/leicester,2.3,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Leicester City (Netbet),leicester-city,win-market,nt,2.5
vb/football/england-premier-league/leicester-city-v-brighton-and-hove-albion/match-result/draw,3.38,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Draw (Vbet),draw,win-market,vb,3.55
vb/football/england-premier-league/leicester-city-v-brighton-and-hove-albion/match-result/brighton-and-hove-albion,2.96,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Brighton (Vbet),brighton,win-market,vb,3.2
vb/football/england-premier-league/leicester-city-v-brighton-and-hove-albion/match-result/leicester-city,2.49,2022-01-23T14:00:00Z,2022-01-08T00:54:47Z,Leicester City (Vbet),leicester-city,win-market,vb,2.5
wa/soccer/leicester-city-brighton-hove-albion/leicester-city-v-brighton-hove-albion/win-draw-win/brighton-hove-albion,3.1,2022-01-23T13:50:00Z,2022-01-08T04:56:26Z,Brighton (Betway),brighton,win-market,wa,3.1
wa/soccer/leicester-city-brighton-hove-albion/leicester-city-v-brighton-hove-albion/win-draw-win/leicester-city,2.3,2022-01-23T13:50:00Z,2022-01-08T04:56:26Z,Leicester City (Betway),leicester-city,win-market,wa,2.5
fb/soccer/england-premier-league/leicester-v-brighton/1x2/draw,3.15,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Draw (Fansbet),draw,win-market,fb,3.55
fb/soccer/england-premier-league/leicester-v-brighton/1x2/brighton,2.9,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Brighton (Fansbet),brighton,win-market,fb,3.1
fb/soccer/england-premier-league/leicester-v-brighton/1x2/leicester,2.25,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Leicester City (Fansbet),leicester-city,win-market,fb,2.5
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,3.0,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Brighton (Mansion Bet),brighton,win-market,mb,3.1
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.3,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Leicester City (Mansion Bet),leicester-city,win-market,mb,2.5
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/draw,3.15,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Draw (10bet),draw,win-market,eb,3.55
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,2.9,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Brighton (10bet),brighton,win-market,eb,3.1
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.25,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Leicester City (10bet),leicester-city,win-market,eb,2.5
nt/soccer/england-premier-league/leicester-v-brighton/moneyline/draw,3.05,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Draw (Netbet),draw,win-market,nt,3.55
nt/soccer/england-premier-league/leicester-v-brighton/moneyline/brighton,2.85,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Brighton (Netbet),brighton,win-market,nt,3.1
nt/soccer/england-premier-league/leicester-v-brighton/moneyline/leicester,2.2,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Leicester City (Netbet),leicester-city,win-market,nt,2.5
tn/football/england-premier-league/leicester-v-brighton/main-result-main-line/leicester,2.35,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Leicester City (TonyBet),leicester-city,win-market,tn,2.5
bh/football/england-premier-league/leicester-city-v-brighton-hove-albion/tip/brighton-hove-albion,3.0,2022-01-23T15:00:00Z,2022-01-08T04:56:26Z,Brighton (Bet At Home),brighton,win-market,bh,3.1
bh/football/england-premier-league/leicester-city-v-brighton-hove-albion/tip/leicester-city,2.31,2022-01-23T15:00:00Z,2022-01-08T04:56:26Z,Leicester City (Bet At Home),leicester-city,win-market,bh,2.5
lv/football/england-premier-league/leicester-city-fc-v-brighton-and-hove-albion/3w/draw,3.4,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Draw (LVbet),draw,win-market,lv,3.55
vb/football/england-premier-league/leicester-city-v-brighton-and-hove-albion/match-result/draw,3.4,2022-01-23T14:00:00Z,2022-01-08T04:56:26Z,Draw (Vbet),draw,win-market,vb,3.55
wh/uk-football/english-premier-league/leicester-v-brighton/90-minutes/draw,3.25,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Draw (William Hill),draw,win-market,wh,3.55
wh/uk-football/english-premier-league/leicester-v-brighton/90-minutes/brighton,3.0,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Brighton (William Hill),brighton,win-market,wh,3.1
wh/uk-football/english-premier-league/leicester-v-brighton/90-minutes/leicester,2.4,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Leicester City (William Hill),leicester-city,win-market,wh,2.5
fb/soccer/england-premier-league/leicester-v-brighton/1x2/brighton,2.85,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Brighton (Fansbet),brighton,win-market,fb,3.1
fb/soccer/england-premier-league/leicester-v-brighton/1x2/leicester,2.3,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Leicester City (Fansbet),leicester-city,win-market,fb,2.5
mb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,2.9,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Brighton (Mansion Bet),brighton,win-market,mb,3.1
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/brighton,2.85,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Brighton (10bet),brighton,win-market,eb,3.1
eb/soccer/england-premier-league/leicester-v-brighton/ft-moneyline/leicester,2.3,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Leicester City (10bet),leicester-city,win-market,eb,2.5
nt/soccer/england-premier-league/leicester-v-brighton/moneyline/brighton,2.8,2022-01-23T14:00:00Z,2022-01-08T08:56:04Z,Brighton (Netbet),brighton,win-market,nt,3.1
